budget_project_id,logic1_point,logic1_reason
5779,2.0,体制整備の報告がoutcomeに結びつくか不明。
721,3.0,特許出願数がoutcomeとして設定されているが、課題解決に直結するか不明。
1670,4.0,プロセスサイエンスの構築が具体的なoutcomeに結びついているが、スピンアウト研究数が課題解決に直結するか疑問。
1733,2.0,施設整備がoutcomeに結びつくか不明。
1776,5.0,スポーツセンターの環境整備が具体的なoutcomeに結びついている。
405,1.0,科学捜査の推進がoutcomeに結びつくか不明。
6800,3.0,火山調査の実施がoutcomeとして設定されているが、課題解決に直結するか不明。
4500,2.0,研究開発の実施がoutcomeに結びつくか不明。
1667,4.0,Society5.0の実証が具体的なoutcomeに結びついているが、社会実装のテーマ数が課題解決に直結するか疑問。
7158,5.0,AIスパコンの拡充が具体的なoutcomeに結びついている。
6840,3.0,国際共同研究の支援がoutcomeとして設定されているが、課題解決に直結するか不明。
1704,2.0,動向調査がoutcomeに結びつくか不明。
2965,1.0,研究発表の実施がoutcomeに結びつくか不明。
3326,4.0,ムーンショット目標の実現が具体的なoutcomeに結びついているが、プロトタイプ数が課題解決に直結するか疑問。
4650,3.0,ICT建設機械の認定がoutcomeとして設定されているが、課題解決に直結するか不明。
6846,5.0,橋渡し研究支援が具体的なoutcomeに結びついている。
4445,2.0,実証事業の周知がoutcomeに結びつくか不明。
4487,3.0,NETISの運用がoutcomeとして設定されているが、課題解決に直結するか不明。
20225,1.0,研究推進がoutcomeに結びつくか不明。
3060,2.0,病原体・血清の整理がoutcomeに結びつくか不明。
5799,4.0,ロケット打上げサービスの信頼性向上が具体的なoutcomeに結びついているが、評価結果が課題解決に直結するか疑問。
6422,5.0,宇宙技術の研究開発が具体的なoutcomeに結びついている。
7675,3.0,スギ花粉米の実用化がoutcomeとして設定されているが、課題解決に直結するか不明。
656,2.0,施設整備がoutcomeに結びつくか不明。
4497,4.0,新技術の現場実証が具体的なoutcomeに結びついているが、技術基準の策定が課題解決に直結するか疑問。
3595,3.0,調査研究の実施がoutcomeとして設定されているが、課題解決に直結するか不明。
7444,2.0,技術基準の構築がoutcomeに結びつくか不明。
3497,3.0,基盤農業技術の情報発信がoutcomeとして設定されているが、課題解決に直結するか不明。
4750,4.0,気候変動適応の推進が具体的なoutcomeに結びついているが、引用文献数が課題解決に直結するか疑問。
2946,2.0,検査法の整備がoutcomeに結びつくか不明。
7673,5.0,スマート農業の普及が具体的なoutcomeに結びついている。
142,3.0,イノベーション化の推進がoutcomeとして設定されているが、課題解決に直結するか不明。
6835,2.0,研修の修了者数がoutcomeに結びつくか不明。
1687,3.0,会議への参画がoutcomeとして設定されているが、課題解決に直結するか不明。
3519,4.0,ロボット技術の実装が具体的なoutcomeに結びついているが、省エネ化率が課題解決に直結するか疑問。
3535,5.0,衛星データ利用の拡大が具体的なoutcomeに結びついている。
1623,2.0,学習資料の配布がoutcomeに結びつくか不明。
2904,3.0,情報提供がoutcomeとして設定されているが、課題解決に直結するか不明。
4985,1.0,検診の受診率がoutcomeに結びつくか不明。
7446,2.0,リスク情報の提供がoutcomeに結びつくか不明。
20868,4.0,花粉の少ない苗木の生産拡大が具体的なoutcomeに結びついているが、削減割合が課題解決に直結するか疑問。
3513,3.0,研究開発の推進がoutcomeとして設定されているが、課題解決に直結するか不明。
3588,5.0,サイバー攻撃対応が具体的なoutcomeに結びついている。
20511,3.0,ビームラインの増設がoutcomeとして設定されているが、課題解決に直結するか不明。
2902,2.0,情報提供がoutcomeに結びつくか不明。
794,3.0,研究開発の実施がoutcomeとして設定されているが、課題解決に直結するか不明。
1626,2.0,調査の実施がoutcomeに結びつくか不明。
4064,4.0,燃費基準の策定が具体的なoutcomeに結びついているが、対象機種増大数が課題解決に直結するか疑問。
3323,5.0,国際共同研究の実施が具体的なoutcomeに結びついている。
267,3.0,事業化検討支援がoutcomeとして設定されているが、課題解決に直結するか不明。
4673,2.0,炭素貯留効果の研究がoutcomeに結びつくか不明。
7204,4.0,グリーン成長戦略が具体的なoutcomeに結びついているが、経済波及効果が課題解決に直結するか疑問。
1632,1.0,SSH事業の実施がoutcomeに結びつくか不明。
3371,3.0,木材産業の支援がoutcomeとして設定されているが、課題解決に直結するか不明。
808,2.0,セキュリティリテラシーの向上がoutcomeに結びつくか不明。
2913,1.0,研究発表課題数がoutcomeに結びつくか不明。
1553,4.0,博士課程プログラムの構築が具体的なoutcomeに結びついているが、受賞実績が課題解決に直結するか疑問。
859,3.0,量子暗号通信の実現がoutcomeとして設定されているが、課題解決に直結するか不明。
3498,5.0,スマート農業の普及が具体的なoutcomeに結びついている。
5812,4.0,スポーツ医・科学支援が具体的なoutcomeに結びついているが、満足度が課題解決に直結するか疑問。
1501,3.0,情報モラル教育の推進がoutcomeとして設定されているが、課題解決に直結するか不明。
2929,2.0,高額研究機器の利用がoutcomeに結びつくか不明。
19958,4.0,半導体生産施設の整備が具体的なoutcomeに結びついているが、売上高が課題解決に直結するか疑問。
20616,5.0,サイバーセキュリティ対策が具体的なoutcomeに結びついている。
20350,3.0,研究者への支援がoutcomeとして設定されているが、課題解決に直結するか不明。
20326,2.0,空調換気設備の研究がoutcomeに結びつくか不明。
6841,4.0,がん研究の推進が具体的なoutcomeに結びついているが、導出件数が課題解決に直結するか疑問。
1685,3.0,ITER計画の推進がoutcomeとして設定されているが、課題解決に直結するか不明。
2942,2.0,ポリオウイルスの研究がoutcomeに結びつくか不明。
6129,4.0,被災情報の収集が具体的なoutcomeに結びついているが、意思決定支援が課題解決に直結するか疑問。
1588,3.0,研究拠点プロジェクトの推進がoutcomeとして設定されているが、課題解決に直結するか不明。
20948,5.0,CDMOの整備が具体的なoutcomeに結びついている。
4999,2.0,施設整備がoutcomeに結びつくか不明。
1693,3.0,地震調査の推進がoutcomeとして設定されているが、課題解決に直結するか不明。
2907,2.0,研修の実施がoutcomeに結びつくか不明。
719,4.0,医療ネットワークの実用化が具体的なoutcomeに結びついているが、基盤の開発が課題解決に直結するか疑問。
